order_id,order_date,customer_id,product_id,seller_id,quantity,discount_pct,shipping_fee,shipping_date,delivery_date,delivery_days,order_status,sales_channel,delivery_partner,unit_price,gross_sales,discount_amount,net_sales,estimated_cost,profit
500153,2026-05-08,14864,20357,30004,1,0.08,21.71,2026-05-11,2026-05-20,9,Delivered,Marketplace,Delhivery,44417.61,44417.61,3553.41,40864.2,22395.88,18446.61
500154,2024-11-25,11634,20445,30232,4,0.268,136.36,2024-11-26,2024-12-04,8,Delivered,Mobile App,DTDC,31795.74,127182.96,34085.03,93097.93,73491.56,19470.01
500155,2024-04-18,12642,20337,30034,1,0.025,174.21,2024-04-20,2024-04-30,10,Delivered,Mobile App,Delhivery,20578.41,20578.41,514.46,20063.95,12825.3,7064.44
500156,2025-04-04,10882,20706,30024,2,0.181,248.96,2025-04-08,2025-04-10,2,Delivered,Mobile App,Ekart,10367.82,20735.64,3753.15,16982.49,12208.8,4524.73
500157,2025-07-16,14988,20362,30235,1,0.26,363.06,2025-07-20,2025-07-24,4,Delivered,Mobile App,XpressBees,25034.06,25034.06,6508.86,18525.2,20192.28,-2030.14
500158,2024-12-26,13225,20363,30297,1,0.028,203.99,2024-12-28,2025-01-05,8,Processing,Website,Ecom Express,22749.4,22749.4,636.98,22112.42,18104.84,3803.59
500159,2025-06-30,13049,20404,30271,1,0.027,262.84,2025-07-04,2025-07-07,3,Delivered,Website,Ekart,19691.6,19691.6,531.67,19159.93,12687.17,6209.92
500160,2025-11-29,13400,20919,30161,2,0.059,367.49,2025-12-01,2025-12-06,5,Delivered,Marketplace,Ekart,12525.1,25050.2,1477.96,23572.24,13481.12,9723.63
500161,2025-06-11,14638,20560,30139,2,0.113,476.87,2025-06-12,2025-06-13,1,Delivered,Mobile App,Ecom Express,25672.55,51345.1,5802.0,45543.1,31009.14,14057.09
500162,2025-12-27,12906,20884,30297,2,0.223,472.65,2025-12-31,2026-01-01,1,Shipped,Website,DTDC,38333.44,76666.88,17096.71,59570.17,41363.18,17734.34
500163,2024-05-13,13905,20493,30198,1,0.05,390.8,2024-05-14,2024-05-17,3,Processing,Mobile App,DTDC,48761.88,48761.88,2438.09,46323.79,23008.07,22924.92
500164,2024-09-24,13146,20519,30235,2,0.052,575.64,2024-09-28,2024-10-08,10,Shipped,Marketplace,XpressBees,14418.34,28836.68,1499.51,27337.17,14410.08,12351.45
500165,2025-05-21,12146,20368,30094,3,0.196,528.88,2025-05-25,2025-05-26,1,Delivered,Website,Ecom Express,12094.0,36282.0,7111.27,29170.73,24370.59,4271.26
500166,2024-08-24,11959,20421,30141,2,0.077,122.16,2024-08-24,2024-08-26,2,Shipped,Mobile App,DTDC,42561.82,85123.64,6554.52,78569.12,49402.76,29044.2
500167,2026-06-25,13682,20503,30002,1,0.053,491.85,2026-06-28,2026-07-03,5,Delivered,Website,Ecom Express,28471.1,28471.1,1508.97,26962.13,17308.67,9161.61
500168,2025-09-10,10721,20024,30065,4,0.237,325.62,2025-09-14,2025-09-15,1,Processing,Mobile App,Ekart,34157.18,136628.72,32381.01,104247.71,70225.64,33696.45
500169,2025-01-10,10993,20870,30107,5,0.187,253.0,2025-01-11,2025-01-13,2,Delivered,Website,Ekart,15513.07,77565.35,14504.72,63060.63,62589.6,218.03
500170,2025-12-06,14689,20257,30090,4,0.173,35.18,2025-12-08,2025-12-14,6,Shipped,Mobile App,Ecom Express,1897.73,7590.92,1313.23,6277.69,5974.4,268.11
500171,2026-06-15,10573,20179,30109,3,0.154,344.32,2026-06-19,2026-06-28,9,Returned,Marketplace,DTDC,984.98,2954.94,455.06,2499.88,1647.96,507.6
500172,2024-01-10,10480,20224,30034,1,0.267,390.08,2024-01-13,2024-01-15,2,Delivered,Website,DTDC,30497.39,30497.39,8142.8,22354.59,23974.57,-2010.06
500173,2025-05-22,14482,20743,30246,3,0.269,342.07,2025-05-23,2025-05-26,3,Delivered,Mobile App,Ekart,254.4,763.2,205.3,557.9,428.28,-212.45
500174,2025-01-24,13985,20947,30262,3,0.12,488.57,2025-01-25,2025-01-26,1,Shipped,Mobile App,Delhivery,28662.97,85988.91,10318.67,75670.24,73563.75,1617.92
500175,2025-11-19,14449,20703,30095,1,0.008,441.02,2025-11-19,2025-11-21,2,Delivered,Mobile App,Ecom Express,25976.39,25976.39,207.81,25768.58,13350.47,11977.09
500176,2024-10-07,12341,20314,30034,1,0.216,367.41,2024-10-11,2024-10-18,7,Shipped,Website,Delhivery,1259.84,1259.84,272.13,987.71,1080.69,-460.39
500177,2024-10-23,13612,20837,30071,4,0.049,582.99,2024-10-27,2024-10-28,1,Delivered,Mobile App,XpressBees,29967.13,119868.52,5873.56,113994.96,57164.8,56247.17
500178,2025-11-30,12622,20239,30178,3,0.271,500.35,2025-12-03,2025-12-05,2,Shipped,Website,Ekart,14640.92,43922.76,11903.07,32019.69,31514.04,5.3
500179,2026-03-23,14438,20670,30030,5,0.014,145.32,2026-03-25,2026-03-27,2,Shipped,Website,DTDC,15273.57,76367.85,1069.15,75298.7,60760.2,14393.18
500180,2024-05-10,11269,20992,30171,2,0.171,156.93,2024-05-12,2024-05-22,10,Delivered,Marketplace,XpressBees,5608.91,11217.82,1918.25,9299.57,6084.44,3058.2
500181,2025-07-14,14306,20687,30142,1,0.246,435.92,2025-07-15,2025-07-25,10,Delivered,Mobile App,Ekart,30876.2,30876.2,7595.55,23280.65,19200.82,3643.91
500182,2025-12-10,14149,20683,30027,2,0.015,486.25,2025-12-11,2025-12-20,9,Processing,Marketplace,Delhivery,19707.74,39415.48,591.23,38824.25,24411.82,13926.18
500183,2024-05-30,14513,20854,30070,2,0.063,579.69,2024-05-30,2024-06-01,2,Cancelled,Mobile App,DTDC,13385.85,26771.7,1686.62,25085.08,21432.48,3072.91
500184,2025-08-26,14122,20081,30030,4,0.069,159.34,2025-08-27,2025-09-05,9,Shipped,Mobile App,XpressBees,21607.87,86431.48,5963.77,80467.71,41312.16,38996.21
500185,2026-06-12,10769,20496,30017,5,0.196,368.4,2026-06-15,2026-06-24,9,Delivered,Mobile App,DTDC,12933.72,64668.6,12675.05,51993.55,30206.05,21419.1
500186,2026-02-07,13398,20493,30265,1,0.196,196.4,2026-02-08,2026-02-15,7,Delivered,Mobile App,Ekart,48761.88,48761.88,9557.33,39204.55,23008.07,16000.08
500187,2024-06-26,13788,20464,30079,2,0.143,153.05,2024-06-26,2024-07-03,7,Delivered,Website,XpressBees,48131.54,96263.08,13765.62,82497.46,46229.34,36115.07
500188,2026-06-22,11494,20796,30040,1,0.177,50.08,2026-06-24,2026-06-30,6,Cancelled,Mobile App,Delhivery,8709.04,8709.04,1541.5,7167.54,4210.98,2906.48
500189,2024-11-21,12475,20766,30124,3,0.117,140.09,2024-11-25,2024-11-29,4,Delivered,Website,BlueDart,15715.15,47145.45,5516.02,41629.43,30532.89,10956.45
500190,2025-03-10,11546,20246,30123,1,0.077,227.56,2025-03-11,2025-03-18,7,Shipped,Social Commerce,DTDC,37529.66,37529.66,2889.78,34639.88,19019.26,15393.06
500191,2024-09-22,10896,20017,30044,3,0.24,97.33,2024-09-25,2024-09-28,3,Delivered,Website,Ekart,12690.31,38070.93,9137.02,28933.91,33241.23,-4404.65
500192,2025-09-29,13471,20773,30115,4,0.022,227.7,2025-10-02,2025-10-08,6,Delivered,Website,BlueDart,14031.19,56124.76,1234.74,54890.02,41631.32,13031.0
500193,2024-04-24,13786,20234,30293,5,0.001,134.91,2024-04-25,2024-05-02,7,Delivered,Website,Ekart,16350.68,81753.4,81.75,81671.65,51406.85,30129.89
500194,2025-10-09,10109,20264,30207,1,0.261,390.2,2025-10-12,2025-10-21,9,Delivered,Social Commerce,Ekart,10735.6,10735.6,2801.99,7933.61,5003.16,2540.25
500195,2024-02-20,11785,20476,30106,2,0.104,206.71,2024-02-22,2024-03-03,10,Shipped,Marketplace,BlueDart,4662.4,9324.8,969.78,8355.02,7347.26,801.05
500196,2026-02-09,14985,20763,30281,1,0.294,540.42,2026-02-09,2026-02-11,2,Delivered,Mobile App,BlueDart,12244.8,12244.8,3599.97,8644.83,6342.03,1762.38
500197,2024-10-24,10265,20440,30270,2,0.198,403.29,2024-10-26,2024-10-27,1,Delivered,Marketplace,BlueDart,16385.14,32770.28,6488.52,26281.76,23475.42,2403.05
500198,2025-04-17,10244,20802,30044,3,0.188,342.03,2025-04-18,2025-04-20,2,Delivered,Mobile App,DTDC,30833.61,92500.83,17390.16,75110.67,54940.47,19828.17
500199,2024-07-26,12209,20143,30171,2,0.154,532.24,2024-07-28,2024-08-01,4,Returned,Mobile App,Ekart,41733.78,83467.56,12854.0,70613.56,45749.56,24331.76
500200,2024-04-08,12370,20082,30204,1,0.263,488.52,2024-04-08,2024-04-15,7,Delivered,Website,Ecom Express,32526.97,32526.97,8554.59,23972.38,18151.2,5332.66
500201,2024-01-22,11708,20357,30131,3,0.141,201.77,2024-01-22,2024-01-30,8,Delivered,Website,Ekart,44417.61,133252.83,18788.65,114464.18,67187.64,47074.77
500202,2026-06-12,14185,20007,30127,4,0.15,518.69,2026-06-13,2026-06-15,2,Delivered,Website,Ekart,14747.79,58991.16,8848.67,50142.49,29193.04,20430.76
500203,2024-05-04,11671,20040,30177,1,0.299,184.82,2024-05-06,2024-05-16,10,Delivered,Marketplace,DTDC,15817.26,15817.26,4729.36,11087.9,10929.3,-26.22
500204,2024-02-21,12949,20836,30293,2,0.242,260.72,2024-02-23,2024-03-04,10,Delivered,Marketplace,DTDC,15547.21,31094.42,7524.85,23569.57,24565.48,-1256.63
500205,2025-04-13,10444,20515,30276,1,0.196,265.97,2025-04-13,2025-04-20,7,Delivered,Website,XpressBees,23080.92,23080.92,4523.86,18557.06,14035.33,4255.76
500206,2026-05-27,12223,20567,30169,5,0.176,131.8,2026-05-27,2026-05-29,2,Delivered,Website,BlueDart,22008.14,110040.7,19367.16,90673.54,75208.85,15332.89
500207,2024-03-16,10597,20354,30288,4,0.241,242.11,2024-03-16,2024-03-24,8,Delivered,Mobile App,BlueDart,20735.69,82942.76,19989.21,62953.55,62222.24,489.2
500208,2024-08-20,11795,20854,30028,2,0.259,103.49,2024-08-20,2024-08-27,7,Delivered,Website,BlueDart,13385.85,26771.7,6933.87,19837.83,21432.48,-1698.14
500209,2025-05-21,11614,20002,30289,2,0.118,367.08,2025-05-25,2025-05-29,4,Delivered,Mobile App,Ekart,31041.51,62083.02,7325.8,54757.22,36693.04,17697.1
500210,2025-03-25,11055,20844,30111,3,0.189,597.14,2025-03-26,2025-04-03,8,Processing,Website,XpressBees,19206.54,57619.62,10890.11,46729.51,50980.14,-4847.77
500211,2024-05-12,13142,20841,30145,4,0.013,200.35,2024-05-15,2024-05-16,1,Delivered,Website,BlueDart,32405.25,129621.0,1685.07,127935.93,72790.2,54945.38
500212,2026-05-17,13846,20945,30089,3,0.201,414.18,2026-05-19,2026-05-22,3,Delivered,Marketplace,Delhivery,5989.49,17968.47,3611.66,14356.81,14787.15,-844.52
500213,2024-11-22,13201,20585,30187,3,0.193,414.62,2024-11-26,2024-11-27,1,Delivered,Website,Ekart,4264.83,12794.49,2469.34,10325.15,6718.65,3191.88
500214,2025-09-09,13479,20468,30024,2,0.158,526.22,2025-09-13,2025-09-20,7,Delivered,Mobile App,XpressBees,28677.17,57354.34,9061.99,48292.35,42404.22,5361.91
500215,2025-02-21,13628,20962,30204,4,0.203,231.61,2025-02-24,2025-03-04,8,Delivered,Website,Delhivery,35194.48,140777.92,28577.92,112200.0,94831.0,17137.39
500216,2025-06-18,14161,20901,30033,2,0.066,510.14,2025-06-22,2025-07-02,10,Delivered,Website,DTDC,6665.99,13331.98,879.91,12452.07,6533.08,5408.85
500217,2026-04-04,10685,20268,30001,5,0.114,329.76,2026-04-06,2026-04-11,5,Processing,Marketplace,Ecom Express,16630.32,83151.6,9479.28,73672.32,39317.6,34024.96
500218,2024-10-24,13829,20432,30286,3,0.209,315.74,2024-10-25,2024-11-04,10,Delivered,Website,BlueDart,26690.37,80071.11,16734.86,63336.25,64604.67,-1584.16
500219,2026-01-12,10721,20062,30173,5,0.223,219.13,2026-01-12,2026-01-15,3,Delivered,Marketplace,DTDC,15578.33,77891.65,17369.84,60521.81,56443.55,3859.13
500220,2024-09-23,10620,20273,30217,2,0.023,26.93,2024-09-25,2024-09-27,2,Delivered,Mobile App,BlueDart,35714.21,71428.42,1642.85,69785.57,42056.08,27702.56
500221,2024-10-16,13329,20726,30006,1,0.16,547.73,2024-10-19,2024-10-29,10,Delivered,Marketplace,Ekart,669.21,669.21,107.07,562.14,376.8,-362.39
500222,2024-01-30,10070,20757,30166,3,0.265,160.07,2024-02-01,2024-02-03,2,Delivered,Marketplace,XpressBees,47319.22,141957.66,37618.78,104338.88,67475.88,36702.93
500223,2024-11-12,11095,20496,30045,5,0.081,135.88,2024-11-13,2024-11-22,9,Delivered,Website,Ecom Express,12933.72,64668.6,5238.16,59430.44,30206.05,29088.51
500224,2025-06-18,10960,20890,30026,4,0.096,216.26,2025-06-19,2025-06-23,4,Delivered,Social Commerce,Ecom Express,44522.68,178090.72,17096.71,160994.01,88022.48,72755.27
500225,2025-08-06,14848,20563,30199,2,0.286,377.9,2025-08-07,2025-08-10,3,Delivered,Marketplace,Delhivery,4578.5,9157.0,2618.9,6538.1,5441.5,718.7
500226,2025-01-27,10101,20823,30267,1,0.065,365.57,2025-01-31,2025-02-01,1,Delivered,Social Commerce,Ecom Express,8853.33,8853.33,575.47,8277.86,4283.62,3628.67
500227,2024-11-21,12727,20044,30241,3,0.007,549.37,2024-11-21,2024-11-24,3,Delivered,Mobile App,Ecom Express,5258.98,15776.94,110.44,15666.5,12917.07,2200.06
500228,2024-07-23,14390,20944,30010,3,0.1,248.73,2024-07-24,2024-07-26,2,Delivered,Website,DTDC,15328.28,45984.84,4598.48,41386.36,39818.49,1319.14
500229,2026-04-04,14650,20615,30049,2,0.163,415.05,2026-04-05,2026-04-11,6,Delivered,Website,BlueDart,22465.32,44930.64,7323.69,37606.95,22788.46,14403.44
500230,2024-12-16,11740,20673,30291,2,0.283,498.78,2024-12-18,2024-12-22,4,Delivered,Social Commerce,Ecom Express,8298.24,16596.48,4696.8,11899.68,11262.12,138.78
500231,2024-10-06,10599,20826,30265,5,0.223,572.2,2024-10-07,2024-10-10,3,Processing,Social Commerce,DTDC,7704.06,38520.3,8590.03,29930.27,24631.25,4726.82
500232,2026-05-08,14721,20871,30181,1,0.051,91.0,2026-05-12,2026-05-13,1,Delivered,Marketplace,Ekart,28241.07,28241.07,1440.29,26800.78,19999.93,6709.85
500233,2025-08-03,11355,20529,30117,5,0.208,191.02,2025-08-05,2025-08-14,9,Delivered,Mobile App,DTDC,27677.57,138387.85,28784.67,109603.18,95635.15,13777.01
500234,2026-02-12,10649,20361,30070,1,0.165,173.52,2026-02-13,2026-02-14,1,Delivered,Website,BlueDart,6148.44,6148.44,1014.49,5133.95,4130.24,830.19
500235,2024-12-20,11174,20913,30219,4,0.082,43.27,2024-12-21,2024-12-23,2,Processing,Marketplace,Delhivery,17493.5,69974.0,5737.87,64236.13,45718.84,18474.02
500236,2025-01-27,13323,20088,30057,2,0.019,571.17,2025-01-29,2025-02-08,10,Shipped,Website,Delhivery,9269.4,18538.8,352.24,18186.56,13120.54,4494.85
500237,2025-10-27,11603,20480,30083,1,0.256,228.52,2025-10-28,2025-11-06,9,Cancelled,Website,XpressBees,3778.95,3778.95,967.41,2811.54,2397.45,185.57
500238,2026-06-12,10425,20992,30149,4,0.07,408.67,2026-06-16,2026-06-24,8,Delivered,Marketplace,Ecom Express,5608.91,22435.64,1570.49,20865.15,12168.88,8287.6
500239,2025-12-20,13854,20366,30273,1,0.118,64.14,2025-12-20,2025-12-22,2,Returned,Social Commerce,XpressBees,34086.01,34086.01,4022.15,30063.86,21485.96,8513.76
500240,2025-02-25,13512,20964,30077,4,0.027,337.37,2025-02-26,2025-03-02,4,Delivered,Marketplace,BlueDart,765.14,3060.56,82.64,2977.92,2124.24,516.31
500241,2025-06-29,12024,20173,30145,1,0.086,270.08,2025-07-01,2025-07-04,3,Delivered,Website,Delhivery,7152.79,7152.79,615.14,6537.65,4233.28,2034.29
500242,2024-11-14,10089,20452,30079,1,0.287,366.07,2024-11-18,2024-11-20,2,Returned,Marketplace,Ekart,3782.59,3782.59,1085.6,2696.99,2563.25,-232.33
500243,2025-02-20,13149,20595,30075,4,0.012,43.47,2025-02-21,2025-02-24,3,Delivered,Website,Delhivery,14324.49,57297.96,687.58,56610.38,47767.36,8799.55
500244,2024-12-19,10428,20723,30006,4,0.172,390.27,2024-12-20,2024-12-25,5,Delivered,Website,DTDC,10071.87,40287.48,6929.45,33358.03,28767.16,4200.6
500245,2024-03-31,10674,20485,30200,4,0.116,84.02,2024-04-01,2024-04-04,3,Delivered,Mobile App,Ecom Express,21374.03,85496.12,9917.55,75578.57,59776.24,15718.31
500246,2026-03-08,11309,20664,30065,1,0.238,40.76,2026-03-11,2026-03-17,6,Cancelled,Website,DTDC,30579.5,30579.5,7277.92,23301.58,15149.81,8111.01
500247,2024-05-04,10457,20157,30157,1,0.176,534.01,2024-05-08,2024-05-14,6,Delivered,Mobile App,DTDC,12201.48,12201.48,2147.46,10054.02,6655.18,2864.83
500248,2024-09-01,12810,20285,30040,2,0.026,43.67,2024-09-01,2024-09-04,3,Delivered,Mobile App,Delhivery,28783.23,57566.46,1496.73,56069.73,39047.28,16978.78
500249,2024-08-18,14702,20713,30027,2,0.2,231.21,2024-08-21,2024-08-29,8,Cancelled,Marketplace,XpressBees,23940.46,47880.92,9576.18,38304.74,29170.84,8902.69
500250,2024-07-21,12545,20053,30084,2,0.146,558.92,2024-07-23,2024-07-29,6,Delivered,Mobile App,Ekart,38484.32,76968.64,11237.42,65731.22,40361.98,24810.32
500251,2025-03-29,11803,20236,30053,2,0.279,278.38,2025-03-30,2025-04-09,10,Delivered,Mobile App,Delhivery,26231.26,52462.52,14637.04,37825.48,26105.82,11441.28
500252,2026-05-26,13185,20229,30104,4,0.247,43.2,2026-05-26,2026-05-31,5,Delivered,Website,BlueDart,1306.06,5224.24,1290.39,3933.85,3598.96,291.69
500253,2024-10-26,11837,20118,30083,1,0.271,220.09,2024-10-29,2024-11-06,8,Delivered,Mobile App,XpressBees,14336.0,14336.0,3885.06,10450.94,7770.77,2460.08
500254,2025-10-31,14057,20757,30017,3,0.179,568.4,2025-11-03,2025-11-10,7,Delivered,Mobile App,BlueDart,47319.22,141957.66,25410.42,116547.24,67475.88,48502.96
500255,2025-10-30,10158,20338,30253,3,0.168,78.01,2025-10-30,2025-10-31,1,Delivered,Mobile App,XpressBees,19998.18,59994.54,10079.08,49915.46,37496.55,12340.9
500256,2025-11-27,10405,20263,30088,2,0.254,296.5,2025-11-30,2025-12-05,5,Delivered,Mobile App,BlueDart,3370.03,6740.06,1711.98,5028.08,5047.48,-315.9
500257,2025-07-21,11934,20517,30179,1,0.03,238.28,2025-07-23,2025-07-28,5,Shipped,Marketplace,BlueDart,22160.45,22160.45,664.81,21495.64,19240.48,2016.88
500258,2025-11-06,12692,20240,30150,4,0.067,510.89,2025-11-08,2025-11-14,6,Delivered,Mobile App,DTDC,46950.82,187803.28,12582.82,175220.46,96458.12,78251.45
500259,2025-11-25,12448,20630,30033,2,0.146,302.7,2025-11-27,2025-12-06,9,Delivered,Website,Ecom Express,5437.6,10875.2,1587.78,9287.42,6032.26,2952.46
500260,2025-09-14,11337,20580,30300,2,0.268,298.08,2025-09-18,2025-09-20,2,Delivered,Marketplace,Ekart,4603.51,9207.02,2467.48,6739.54,4467.32,1974.14
500261,2025-05-24,13844,20755,30051,4,0.286,163.86,2025-05-26,2025-06-03,8,Delivered,Marketplace,DTDC,26995.84,107983.36,30883.24,77100.12,65878.92,11057.34
500262,2024-03-24,12487,20294,30187,1,0.256,189.71,2024-03-28,2024-03-31,3,Delivered,Mobile App,DTDC,2257.17,2257.17,577.84,1679.33,1509.48,-19.86
500263,2025-04-08,14906,20509,30055,3,0.249,533.48,2025-04-08,2025-04-13,5,Processing,Website,Delhivery,29637.36,88912.08,22139.11,66772.97,57059.46,9180.03
500264,2025-11-18,10399,20601,30220,1,0.211,100.14,2025-11-21,2025-11-26,5,Delivered,Mobile App,Ecom Express,11985.39,11985.39,2528.92,9456.47,9160.78,195.55
500265,2024-11-07,13535,20868,30174,3,0.127,382.37,2024-11-10,2024-11-19,9,Delivered,Social Commerce,Ekart,34001.32,102003.96,12954.5,89049.46,56686.35,31980.74
500266,2024-08-15,12139,20959,30163,1,0.198,472.12,2024-08-18,2024-08-24,6,Returned,Marketplace,Delhivery,8184.04,8184.04,1620.44,6563.6,4195.51,1895.97
500267,2025-06-25,11285,20543,30300,5,0.084,260.17,2025-06-26,2025-07-02,6,Cancelled,Website,Ecom Express,872.14,4360.7,366.3,3994.4,3141.2,593.03
500268,2024-04-30,11790,20289,30127,1,0.259,382.93,2024-04-30,2024-05-08,8,Returned,Website,Delhivery,8042.72,8042.72,2083.06,5959.66,6689.69,-1112.96
500269,2025-10-17,13396,20188,30016,5,0.01,324.5,2025-10-17,2025-10-20,3,Delivered,Marketplace,Ecom Express,27531.56,137657.8,1376.58,136281.22,106726.1,29230.62
500270,2026-06-15,14604,20173,30127,5,0.066,415.18,2026-06-16,2026-06-18,2,Delivered,Marketplace,XpressBees,7152.79,35763.95,2360.42,33403.53,21166.4,11821.95
500271,2025-03-17,13977,20492,30022,4,0.001,581.71,2025-03-17,2025-03-20,3,Delivered,Website,BlueDart,20721.9,82887.6,82.89,82804.71,56697.76,25525.24
500272,2024-01-26,10447,20194,30008,4,0.114,182.88,2024-01-27,2024-02-03,7,Delivered,Marketplace,Ecom Express,24205.72,96822.88,11037.81,85785.07,46545.88,39056.31
500273,2024-09-04,12060,20399,30136,2,0.134,564.4,2024-09-04,2024-09-10,6,Delivered,Mobile App,DTDC,30489.24,60978.48,8171.12,52807.36,43804.86,8438.1
500274,2024-01-29,10506,20454,30064,1,0.254,215.92,2024-01-30,2024-02-04,5,Delivered,Social Commerce,DTDC,21206.04,21206.04,5386.33,15819.71,12490.43,3113.36
500275,2025-02-22,11584,20770,30264,5,0.099,139.2,2025-02-26,2025-03-03,5,Delivered,Website,Delhivery,18102.21,90511.05,8960.59,81550.46,71673.75,9737.51
500276,2024-10-09,12270,20133,30283,5,0.05,167.0,2024-10-09,2024-10-10,1,Delivered,Website,BlueDart,16237.77,81188.85,4059.44,77129.41,40460.45,36501.96
500277,2025-12-06,12076,20448,30217,1,0.244,295.75,2025-12-07,2025-12-09,2,Delivered,Social Commerce,Ekart,25733.63,25733.63,6279.01,19454.62,15104.37,4054.5
500278,2026-02-08,14760,20770,30049,1,0.124,498.98,2026-02-09,2026-02-10,1,Returned,Mobile App,Ekart,18102.21,18102.21,2244.67,15857.54,14334.75,1023.81
500279,2025-01-31,14827,20861,30110,1,0.099,321.59,2025-02-02,2025-02-05,3,Delivered,Marketplace,XpressBees,27177.55,27177.55,2690.58,24486.97,16461.53,7703.85
500280,2026-06-10,13909,20270,30008,1,0.027,234.39,2026-06-12,2026-06-18,6,Delivered,Mobile App,DTDC,8494.63,8494.63,229.36,8265.27,7141.98,888.9
500281,2025-02-13,10141,20931,30020,4,0.0,282.17,2025-02-17,2025-02-27,10,Delivered,Mobile App,XpressBees,20502.52,82010.08,0.0,82010.08,39486.64,42241.27
500282,2024-04-18,11606,20469,30036,4,0.263,198.95,2024-04-18,2024-04-25,7,Delivered,Marketplace,XpressBees,38050.69,152202.76,40029.33,112173.43,86772.76,25201.72
500283,2026-04-08,10375,20709,30012,3,0.086,84.72,2026-04-09,2026-04-16,7,Delivered,Website,Delhivery,5458.72,16376.16,1408.35,14967.81,13537.74,1345.35
500284,2024-12-26,13574,20337,30033,5,0.215,331.18,2024-12-26,2025-01-04,9,Returned,Website,Delhivery,20578.41,102892.05,22121.79,80770.26,64126.5,16312.58
500285,2026-03-18,11303,20008,30180,3,0.005,263.48,2026-03-18,2026-03-25,7,Delivered,Mobile App,Ecom Express,35637.88,106913.64,534.57,106379.07,70670.46,35445.13
500286,2025-10-31,10397,20351,30284,3,0.065,562.47,2025-11-03,2025-11-06,3,Delivered,Website,BlueDart,3922.0,11766.0,764.79,11001.21,7096.23,3342.51
500287,2026-05-06,12178,20580,30188,2,0.065,75.15,2026-05-07,2026-05-15,8,Delivered,Social Commerce,Ekart,4603.51,9207.02,598.46,8608.56,4467.32,4066.09
500288,2025-08-11,14914,20833,30165,5,0.152,357.57,2025-08-12,2025-08-21,9,Delivered,Website,DTDC,29063.77,145318.85,22088.47,123230.38,83368.45,39504.36
500289,2025-06-24,11220,20573,30235,2,0.047,256.43,2025-06-26,2025-06-29,3,Processing,Mobile App,Ekart,34925.76,69851.52,3283.02,66568.5,38351.24,27960.83
